id,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
aitu1237,aust1307,raro1241,Aitutaki,False,dialect,safe,,,,,,0,0,0,
aiya1239,drav1251,tami1289,Aiyangar,False,dialect,safe,,,,,,0,0,0,
aiya1240,drav1251,tami1289,Aiyar,False,dialect,safe,,,,,,0,0,0,
aiye1241,atla1278,west2472,Aiyegunle,False,dialect,safe,,,,,,0,0,0,
aiye1242,khoe1240,shua1254,||'Aiye,False,dialect,safe,,,,,,0,0,0,
aizi1248,atla1278,krua1234,Aizi,False,family,safe,,,,,,0,2,0,
aizu1241,japo1237,sout2953,Aizu,False,dialect,safe,,,,,,0,0,0,
aizu1242,tupi1275,omag1248,Aizuare,False,dialect,safe,,,,,,0,0,0,
ajab1235,atla1278,gbee1241,Aja (Benin),False,language,safe,7.06634,1.64992,ajg,,,0,0,6,BJ TG
ajam1240,nucl1709,cent2117,Ajam,False,dialect,safe,,,,,,0,0,0,
ajas1235,kres1240,kres1240,Aja (Sudan),False,language,definitely endangered,8.58003,25.6122,aja,,,0,0,0,SD
ajaw1236,afro1255,west2712,Ajawa,False,language,extinct,10.21,9.89205,ajw,,,0,0,0,NG
ajee1238,atla1278,arig1246,Aje,False,dialect,safe,,,,,,0,0,0,
ajie1238,aust1307,houa1234,Ajië,False,language,safe,-21.3029,165.468,aji,,,0,0,0,NC
ajir1238,indo1319,guja1253,Ajiri of Hazara,False,dialect,safe,,,,,,0,0,0,
ajiw1238,mpur1239,mpur1239,Ajiw,False,dialect,safe,,,,,,0,0,0,
ajra1238,atla1278,gunn1250,Ajra,False,dialect,safe,,,,,,0,0,0,
ajug1238,cent2225,avok1242,Ajugu,False,dialect,safe,,,,,,0,0,0,
ajuh1237,aust1307,lawa1257,Ajuh,False,dialect,safe,,,,,,0,0,0,
ajum1239,atla1278,myen1241,Ajumba,False,dialect,safe,,,,,,0,0,0,
ajyi1238,araw1281,ashe1271,Ajyíninka Apurucayali,False,language,vulnerable,-9.82364,-74.61947,cpc,,,0,0,0,PE
akaa1242,east2386,akak1254,Aka,False,language,definitely endangered,11.2101,33.6524,soh,,,0,0,0,SD
akab1248,grea1241,boca1235,Aka-Bo,False,language,extinct,12.3629,92.8011,akm,,,0,0,0,IN
akab1249,grea1241,sout2683,Aka-Bea,False,language,extinct,12.3782,92.7818,abj,,,0,0,0,IN
akab1250,koia1260,esee1247,Akabafa,False,dialect,safe,,,,,,0,0,0,
akac1240,grea1241,boca1235,Aka-Cari,False,language,extinct,13.49086,92.94855,aci,,,0,0,0,IN
akaj1239,grea1241,jeru1239,Aka-Jeru,False,language,critically endangered,13.1525,92.9504,akj,,,0,0,1,IN
akak1251,grea1241,jeru1239,Aka-Kora,False,language,extinct,12.0944,92.7466,ack,,,0,0,0,IN
akak1252,grea1241,nort3276,Aka-Kede,False,language,extinct,12.8494,92.8227,akx,,,0,0,0,IN
akak1253,grea1241,midd1323,Aka-Kol,False,language,extinct,12.73253,92.78661,aky,,,0,0,0,IN
akak1254,east2386,east2386,Aka-Kelo-Molo,False,family,safe,,,,,,0,3,2,
akal1238,sino1245,nyis1236,Aka Lel,False,dialect,safe,,,,,,0,0,0,
akam1238,atla1278,west2482,Akamkpa-Ejagham,False,dialect,safe,,,,,,0,0,0,
akan1248,tung1282,nana1257,Akani,False,dialect,safe,,,,,,0,0,0,
akan1250,atla1278,akan1251,Akan,False,language,safe,6.34756,-1.33254,aka,,,0,0,10,GH TG
akan1251,atla1278,cent2262,Akanic,False,family,safe,,,,,,0,3,12,
akar1243,grea1241,sout2683,Akar-Bale,False,language,extinct,12.6663,92.8278,acl,,,0,0,0,IN
akar1244,pama1250,east2379,Akarre,False,dialect,safe,,,,,,0,0,0,
akas1241,ijoi1239,sout2774,Akassa,False,dialect,safe,,,,,,0,0,0,
akas1242,atla1278,ntch1241,Akaselem,False,language,safe,8.8858,1.37035,aks,,,0,0,0,TG
akaw1239,cari1283,kapo1251,Akawaio,False,language,vulnerable,6.16277,-60.862,ake,,,0,0,0,BR GY VE
akeb1238,atla1278,kebu1246,Akebu,False,language,safe,7.78365,0.77668,keu,,,0,0,0,TG
akee1238,atla1278,eggo1240,Ake,False,language,vulnerable,8.59543,8.75768,aik,,,0,0,0,NG
akei1237,aust1307,west2845,Akei,False,language,safe,-15.6377,166.767,tsr,,,0,0,0,VU
aker1238,pama1250,west2441,Akerre,False,dialect,safe,,,,,,0,0,0,
akeu1235,sino1245,akha1246,Akeu,False,language,definitely endangered,,,aeu,,,0,0,0,CN LA MM TH
akha1245,sino1245,akha1246,Akha,False,language,safe,21.2309,100.964,ahk,,,0,0,2,CN LA MM TH VN
akha1246,sino1245,haya1251,Akhaic,False,family,safe,,,,,,0,4,2,
akhm1237,afro1255,uppe1445,Akhmimic,False,dialect,safe,,,,,,0,0,0,
akho1238,kxaa1236,kung1261,Akhoe,False,dialect,safe,,,,,,0,0,0,
akht1238,nakh1245,lezg1247,Akhty,False,dialect,safe,,,,,,0,0,0,
akhv1239,nakh1245,andi1254,Akhvakh,False,language,definitely endangered,42.4003,46.3037,akv,,,0,0,0,RU
akii1238,nucl1709,apal1256,Aki,False,dialect,safe,,,,,,0,0,0,
akim1239,utoa1244,toho1245,Akimel O'odham,False,dialect,safe,,,,,,0,0,0,
akit1239,aust1307,keri1250,Akit,False,dialect,safe,,,,,,0,0,0,
akit1240,japo1237,nort2934,Akita,False,dialect,safe,,,,,,0,0,0,
akka1237,ural1272,main1280,Akkala Saami,False,language,critically endangered,67.8625,32.4046,sia,,,0,0,0,RU
akka1240,afro1255,east2678,Akkadian,False,language,extinct,33.1,44.1,akk,,,0,0,0,IQ
akkk1240,sepi1257,yell1247,Ak,False,language,severely endangered,-3.57026,141.784,akq,,,0,0,0,PG
akla1240,aust1307,west2820,Aklan,False,family,safe,,,,,,0,2,0,
akla1241,aust1307,akla1240,Aklanon,False,language,safe,11.5543,122.354,akl,,,0,0,0,PH
aknn1239,indo1319,homs1234,Akn,False,dialect,safe,,,,,,0,0,0,
akol1237,aust1307,east2763,Akolet,False,language,safe,-6.22711,150.182,akt,,,0,0,0,PG
akon1238,atla1278,yoru1245,Akono,False,dialect,safe,,,,,,0,0,0,
akoo1247,sino1245,akha1245,Ako,False,dialect,safe,,,,,,0,0,0,
akoo1248,atla1278,cent2284,Akoose,False,language,safe,4.9243,9.65522,bss,,,0,0,7,CM
akoo1249,atla1278,ekpe1253,Ako (Atlantic-Congo),False,dialect,safe,,,,,,0,0,0,
akoo1250,aust1307,bada1261,Ako (Indonesia),False,dialect,safe,,,,,,0,0,0,
akoy1238,anga1289,tain1255,Akoye,False,language,definitely endangered,-7.66067,145.669,miw,,,0,0,0,PG
akpa1238,atla1278,yaty1238,Akpa,False,language,safe,7.32586,8.01629,akf,,,0,0,0,NG
akpa1243,atla1278,siwu1238,Akpafu,False,dialect,safe,,,,,,0,0,0,
akpe1247,atla1278,anii1245,Akpe,False,dialect,safe,,,,,,0,0,0,
akpe1248,atla1278,akpe1249,Akpes,False,language,definitely endangered,7.50256,5.95559,ibe,,,0,0,9,NG
akpe1249,atla1278,benu1247,Akpes-Edoid,False,family,safe,,,,,,15,29,84,
akpo1242,atla1278,ikwe1242,Akpo-Mgbu-Tolu,False,dialect,safe,,,,,,0,0,0,
akpo1243,atla1278,alum1251,Akpondu,False,language,extinct,9.235232,8.545454,,,,0,0,0,NG
akre1239,indo1319,nort2641,Akre,False,dialect,safe,,,,,,0,0,0,
akru1241,lowe1437,tamo1242,Chini,False,language,severely endangered,-4.88687,144.821,afi,,,0,0,0,PG
aksa1237,kawe1237,qawa1238,Aksanás,False,dialect,safe,,,,,,0,0,0,
akua1239,atla1278,twii1234,Akuapem,False,dialect,safe,,,,,,0,0,0,
akuk1235,atla1278,okpe1251,Akuku,False,language,safe,7.40354,6.34264,ayk,,,0,0,0,NG
akum1238,atla1278,akum1239,Akum,False,language,definitely endangered,6.85716,9.96261,aku,,,0,0,0,CM NG
akum1239,atla1278,yuku1244,Akum-Beezen,False,family,safe,,,,,,1,3,0,
akun1239,atla1278,akpe1248,Akunnu,False,dialect,safe,,,,,,0,0,0,
akun1241,tupi1275,akun1243,Akuntsu,False,language,critically endangered,-12.8322,-60.9716,aqz,,,0,0,0,BR
akun1243,tupi1275,nucl1716,Akuntsu-Mekens,False,family,safe,,,,,,0,2,0,
akur1238,cari1283,tiri1260,Akurio,False,language,extinct,3.19607,-55.6294,ako,,,0,0,0,SR
akus1238,nakh1245,nort3280,Akusha,False,dialect,safe,,,,,,0,0,0,
akwa1247,atla1278,pong1250,Akwa (Nigeria),False,dialect,safe,,,,,,0,0,0,
akwa1248,atla1278,koyo1244,Akwa,False,language,vulnerable,-0.39897,15.4623,akw,,,0,0,0,CG
akye1239,atla1278,akan1250,Akyem Bosome,False,dialect,safe,,,,,,0,0,0,
alab1237,musk1252,alab1247,Alabama,False,language,definitely endangered,30.76738,-94.62848,akz,,,0,0,0,US
alab1246,aust1307,alab1255,Alabat Island Agta,False,language,critically endangered,14.1217,122.014,dul,,,0,0,0,PH
alab1247,musk1252,musk1252,Alabaman-Koasati,False,family,safe,,,,,,0,3,0,
alab1254,afro1255,kamb1318,Alaba-K'abeena,False,language,safe,7.39014,38.1732,alw,,,0,0,0,ET
alab1255,aust1307,cent2246,Alabat-Manide Agta,False,family,safe,,,,,,0,2,0,
alab1256,turk1311,noga1249,Alabugat Tatar,False,dialect,safe,,,,,,0,0,0,
alac1239,kawe1237,kawe1237,Alacalufe-Austral,False,language,extinct,-54.788017,-70.140381,,,,0,0,0,CL
alac1240,kawe1237,nort1506,Alacalufe-Central,False,language,extinct,-53.435719,-71.04126,,,,0,0,0,AR
alac1244,otom1299,guer1245,Alacatlatzala Mixtec,False,language,vulnerable,17.4944,-98.4674,mim,,,0,0,5,MX
alad1239,atla1278,gunn1250,Alada,False,dialect,safe,,,,,,0,0,0,
alag1242,atla1278,nucl1732,Alago,False,language,vulnerable,8.34986,8.52085,ala,,,0,0,4,NG
alag1243,aust1307,iray1237,Alag-Bako,False,dialect,safe,,,,,,0,0,0,
alag1248,afro1255,nort3164,Alagwa,False,language,definitely endangered,-4.64148,35.7231,wbj,,,0,0,0,TZ
alag1249,book1242,book1242,Alaguilac,True,language,safe,,,,,,0,0,0,GT
alak1252,aust1305,bahn1262,Alakong,False,dialect,safe,,,,,,0,0,0,
alak1253,aust1305,bahn1264,Alak,False,language,safe,15.5565,106.597,alk,,,0,0,0,LA
alak1254,timo1261,abui1241,Alakaman,False,dialect,safe,,,,,,0,0,0,
alam1246,sepi1257,east2496,Alamblak,False,language,definitely endangered,-4.66307,143.316,amp,,,0,0,2,PG
alan1247,indo1319,east2303,Åland Islands Swedish,False,dialect,safe,,,,,,0,0,0,
alan1248,atla1278,anyi1245,Alangua,False,dialect,safe,,,,,,0,0,0,
alan1249,aust1307,nort2873,Alangan,False,language,safe,13.0982,121.022,alj,,,0,0,0,PH
alan1250,nucl1709,sian1257,Alango,False,dialect,safe,,,,,,0,0,0,
alap1235,unat1236,namb1301,Alapmunte,False,language,safe,-12.329886,-59.996702,apv,,,0,0,0,BR
alar1239,mong1329,russ1264,Alar,False,dialect,safe,,,,,,0,0,0,
alas1253,indo1319,nort2665,Alasai,False,dialect,safe,,,,,,0,0,0,
alas1254,aust1307,bata1292,Alas,False,dialect,safe,,,,,,0,0,0,
alas1256,mong1329,kalm1243,Alasha Oirad,False,dialect,safe,,,,,,0,0,0,
alat1245,atla1278,ngem1255,Alatening,False,dialect,safe,,,,,,0,0,0,
alat1246,namb1299,sout2994,Alatesu,False,dialect,safe,,,,,,0,0,0,
alaw1244,mang1423,mara1414,Alawa,False,language,critically endangered,-15.5458,134.282,alh,,,0,0,0,AU
alay1234,pama1250,pama1251,Alaya-Athima,False,family,safe,,,,,,3,7,3,
alba1267,indo1319,indo1319,Albanian,False,family,safe,,,sqi,,,1,4,11,AL
alba1268,indo1319,alba1267,Albanian-Tosk,False,family,safe,,,,,,0,3,11,
alba1269,aust1307,inla1266,Inland-Buhi-Daraga Bikol,False,language,safe,13.1989,123.49,bhk,,,0,0,5,PH
alba1270,algi1248,nort2961,Albany River Ojibwa,False,dialect,safe,,,,,,0,0,0,
alba1271,sign1238,deaf1237,Albanian Sign Language,False,language,safe,,,sqk,,,0,0,0,AL
alba1272,pama1250,nort2758,Albatross Bay,False,family,safe,,,,,,2,4,5,
alca1237,aust1307,inon1237,Alcantaranon,False,dialect,safe,,,,,,0,0,0,
alco1235,otom1299,guer1245,Alcozauca Mixtec,False,language,vulnerable,17.3687,-98.3969,xta,,,0,0,2,MX
alec1238,tung1282,manc1252,Alechuxa,False,dialect,safe,,,,,,0,0,0,
aleg1238,atla1278,bend1256,Alege,False,language,safe,6.59423,9.00394,alf,,,0,0,0,NG
alek1238,nucl1709,gahu1246,Alekano,False,language,vulnerable,-6.03901,145.387,gah,,,0,0,0,PG
alem1243,indo1319,uppe1397,Alemannic,False,family,safe,,,,,,0,4,7,
alep1237,aust1307,sina1266,Alepa,False,dialect,safe,,,,,,0,0,0,
alep1241,afro1255,nort3139,Aleppo,False,dialect,safe,,,,,,0,0,0,
aleu1260,eski1264,eski1264,Aleut,False,language,definitely endangered,52.1228,-174.29,ale,,,0,0,2,RU US
alew1234,aust1307,hula1239,Alewai,False,dialect,safe,,,,,,0,0,0,
alfo1240,ural1272,hung1274,Alfold,False,dialect,safe,,,,,,0,0,0,
alge1235,sign1238,lsfi1234,Algerian Sign Language,False,language,safe,36.4762,3.5462,asp,,,0,0,0,DZ
alge1239,afro1255,nort3191,Algerian Arabic,False,language,safe,35.4208,3.23033,arq,,,0,0,3,DZ MA TN
alge1240,afro1255,nort3191,Algerian Saharan Arabic,False,language,safe,20.8884,4.80626,aao,,,0,0,0,DZ LY MA NE
algh1238,indo1319,stan1289,Algherese,False,dialect,safe,,,,,,0,0,0,
algi1247,afro1255,alge1239,Algiers,False,dialect,safe,,,,,,0,0,0,
algi1248,,,Algic,False,family,safe,,,,,,18,45,40,
algo1255,algi1248,seve1242,Algonquin,False,language,vulnerable,47.3876,-77.5258,alq,,,0,0,2,CA
algo1256,algi1248,algi1248,Algonquian,False,family,safe,,,,,,17,43,40,
alha1241,afro1255,gulf1241,Al-Hasaa,False,dialect,safe,,,,,,0,0,0,
alha1242,afro1255,gulf1241,Al-Hasâ,False,dialect,safe,,,,,,0,0,0,
alia1238,nilo1247,sout2833,Aliap,False,dialect,safe,,,,,,0,0,0,
alif1238,atla1278,yace1238,Alifokpa,False,dialect,safe,,,,,,0,0,0,
alig1238,indo1319,bund1253,Aligarh,False,dialect,safe,,,,,,0,0,0,
alii1240,atla1278,ngba1286,Ali,False,language,safe,4.60014,18.0352,aiy,,,0,0,0,CD CF
alii1241,aust1307,kapp1237,Ali (Papua New Guinea),False,dialect,safe,,,,,,0,0,0,
alil1239,araw1281,para1316,Alile,False,dialect,safe,,,,,,0,0,0,
alin1238,indo1319,sout2672,Alingar,False,dialect,safe,,,,,,0,0,0,
alip1234,sign1238,vill1244,Alipur Sign Language,False,language,definitely endangered,,,,,,0,0,0,IN
alit1234,aust1307,siss1244,Ali-Tumleo,False,family,safe,,,,,,0,2,2,
alla1246,indo1319,osse1243,Allagir,False,dialect,safe,,,,,,0,0,0,
alla1247,drav1251,mala1541,Allar,False,language,definitely endangered,11.0803,76.6593,all,,,0,0,0,IN
alla1248,atla1278,avik1242,Alladian,False,language,safe,5.22371,-4.42647,ald,,,0,0,0,CI
alla1249,aust1307,lari1255,Allang,False,dialect,safe,,,,,,0,0,0,
alle1238,huar1251,huar1251,Allentiac,False,language,extinct,-33.480938,-68.096924,,,,0,0,0,AR
almu1234,afro1255,sout3119,al-Murrah-Ajman,False,dialect,safe,,,,,,0,0,0,
alng1239,pama1250,leni1237,Alngith,False,language,critically endangered,-12.5324,141.938,aid,,,0,0,0,AU
aloa1235,otom1299,nort2987,Aloápam Zapotec,False,language,safe,17.4137,-96.7438,zaq,,,0,0,0,MX
aloa1239,afro1255,kwan1285,Aloa,False,dialect,safe,,,,,,0,0,0,
alop1235,sino1245,phol1236,Alo Phola,False,language,vulnerable,23.59,101.933,ypo,,,0,0,0,CN
alor1246,nilo1247,nort2816,Alor (Nilotic),False,dialect,safe,,,,,,0,0,0,
alor1247,aust1307,lama1293,Alorese,False,language,safe,-8.20382,124.264,aol,,,0,0,0,ID
alor1249,timo1261,timo1261,Alor-Pantar,False,family,safe,,,,,,9,19,48,
alor1250,timo1261,alor1249,Alor,False,family,safe,,,,,,7,14,42,
alpi1238,indo1319,lomb1257,Alpine Lombard,False,dialect,safe,,,,,,0,0,0,
alqo1238,afro1255,chal1275,Alqosh,False,dialect,safe,,,,,,0,0,0,
alsa1241,indo1319,stan1295,Alsatian,False,dialect,safe,,,,,,0,0,0,
alsa1242,sign1238,vill1244,Al-Sayyid Bedouin Sign Language,False,language,definitely endangered,,,syy,,,0,0,0,IL
alse1251,,,Alsea-Yaquina,False,language,extinct,44.408,-123.94,aes,,,0,0,2,US
alse1252,alse1251,alse1251,Alsea,False,dialect,safe,,,,,,0,0,0,
alta1277,turk1311,sout2694,Altai Proper,False,dialect,safe,,,,,,0,0,0,
alta1279,mong1329,oira1262,Altai Torguud,False,dialect,safe,,,,,,0,0,0,
alta1280,mong1329,oira1262,Altai Uriankhai,False,dialect,safe,,,,,,0,0,0,
alto1237,basq1248,basq1248,Alto Navarro Meridional,False,dialect,safe,,,,,,0,0,0,
alto1238,basq1248,basq1248,Alto Navarro Septentrional,False,dialect,safe,,,,,,0,0,0,
alto1249,araw1281,nort2990,Alto Orinoco,False,family,safe,,,,,,2,4,4,
alto1250,araw1281,inla1264,Alto Negro,False,family,safe,,,,,,0,4,0,
alts1234,indo1319,nort3175,Altsächsisch,False,family,safe,,,,,,3,13,20,
alug1235,sino1245,phup1236,Alugu,False,language,safe,23.0,103.0,aub,,,0,0,0,CN
aluk1238,drav1251,kann1259,Alu Kurumba,False,language,definitely endangered,11.3456,76.7995,xua,,,0,0,0,IN
aluk1239,indo1319,ndyu1242,Aluku,False,dialect,safe,,,,,,0,0,0,
alum1246,atla1278,alum1251,Alumu-Tesu,False,language,safe,9.01513,8.55956,aab,,,0,0,2,NG
alum1247,atla1278,alum1246,Alumu,False,dialect,safe,,,,,,0,0,0,
alum1248,aust1307,taga1273,Alumbis,False,dialect,safe,,,,,,0,0,0,
alum1249,atla1278,benu1248,Alumic,False,family,safe,,,,,,6,10,2,
alum1250,atla1278,alum1249,Alumu-Toro,False,family,safe,,,,,,2,5,2,
alum1251,atla1278,alum1250,Alumu-Akpondu,False,family,safe,,,,,,0,2,2,
alun1238,aust1307,ulat1237,Alune,False,language,vulnerable,-3.11477,128.394,alp,,,0,0,5,ID
aluo1235,sino1245,unun9956,Aluo,False,language,definitely endangered,26.0,102.0,yna,,,0,0,0,CN
alur1249,cent2225,lugb1240,Aluru,False,dialect,safe,,,,,,0,0,0,
alur1250,nilo1247,adho1241,Alur,False,language,safe,2.36213,31.0016,alz,,,0,0,4,CD UG
alut1245,chuk1271,chuk1272,Alutor,False,language,severely endangered,60.3844,165.653,alr,,,0,0,3,RU
alut1246,chuk1271,alut1245,Alutorskij,False,dialect,safe,,,,,,0,0,0,
aluu1242,atla1278,ikwe1242,Aluu,False,dialect,safe,,,,,,0,0,0,
aluu1243,aust1307,mono1273,Alu,False,dialect,safe,,,,,,0,0,0,
alvi1241,indo1319,sout3177,Alviri-Vidari,False,language,severely endangered,35.0075,50.3794,avd,,,0,0,2,IR
alvi1242,indo1319,alvi1241,Alvir,False,dialect,safe,,,,,,0,0,0,
alya1239,pama1250,aran1263,Alyawarr,False,language,vulnerable,-21.0427,136.835,aly,,,0,0,0,AU
alyk1238,nakh1245,kryt1240,Alyk,False,dialect,safe,,,,,,0,0,0,
amad1240,indo1319,nort2641,Amadiye,False,dialect,safe,,,,,,0,0,0,
amad1244,afro1255,lish1247,Amadiya,False,dialect,safe,,,,,,0,0,0,
amah1245,aust1307,elpa1239,Amahai,False,language,critically endangered,-3.32028,128.939,amq,,,0,0,3,ID
amah1246,pano1259,head1239,Amahuaca,False,language,severely endangered,-10.2012,-72.3208,amc,,,0,0,2,BR PE
amai1246,nucl1709,croi1234,Amaimon,False,language,safe,-5.18742,145.368,ali,,,0,0,0,PG
amai1247,nucl1709,dano1240,Amaizuho,False,dialect,safe,,,,,,0,0,0,
amal1242,sepi1257,sepi1257,Amal,False,language,definitely endangered,-4.04517,141.995,aad,,,0,0,0,PG
amal1243,aust1307,thre1238,Amalumute,False,family,safe,,,,,,2,7,9,
amam1245,japo1237,nort3255,Amami,False,family,safe,,,,,,3,6,6,
amam1246,goil1242,weri1254,Amam,False,language,safe,-7.849821,146.958832,,,,0,0,0,PG
amam1247,sign1238,vill1244,Amami O Shima Sign Language,False,language,safe,,,,,,0,0,0,JP
aman1261,atla1278,batu1255,Amanda-Afi,False,dialect,safe,,,,,,0,0,0,
aman1262,atla1278,eman1238,Amanavil,False,dialect,safe,,,,,,0,0,0,
aman1263,mand1469,east2426,Amana,False,dialect,safe,,,,,,0,0,0,
aman1264,aust1307,uabm1237,Amanuban-Amanatun,False,dialect,safe,,,,,,0,0,0,
aman1265,bord1247,wari1265,Amanab,False,language,definitely endangered,-3.51516,141.178,amn,,,0,0,0,PG
aman1266,tupi1275,araw1290,Amanayé,False,language,extinct,-3.79772,-48.6613,ama,,,0,0,0,BR
amap1240,left1242,nucl1244,Ama (Papua New Guinea),False,language,vulnerable,-4.20192,141.658,amm,,,0,0,0,PG
amap1241,book1242,book1242,Amapá Creole,True,language,safe,,,amd,,,0,0,0,
amar1241,araw1281,wapi1253,Amariba,False,dialect,safe,,,,,,0,0,0,
amar1271,iwai1246,iwai1246,Amurdak,False,language,critically endangered,-11.9876,132.878,amg,,,0,0,0,AU
amar1272,aust1307,sout2874,Amara,False,language,definitely endangered,-5.55778,148.68,aie,,,0,0,0,PG
amar1273,aust1307,uabm1238,Amarasi,False,language,vulnerable,-10.21751,123.96373,aaz,,,0,0,4,ID
amar1274,hara1260,hara1260,Amarakaeri,False,language,definitely endangered,-12.4931,-70.5533,amr,,,0,0,1,PE
amar1275,guah1252,cuib1242,Amaruwa,False,dialect,safe,,,,,,0,0,0,
amar1281,afro1255,beja1238,Amara (Beja),False,dialect,safe,,,,,,0,0,0,
amas1236,nyim1244,nyim1244,Ama (Sudan),False,language,safe,12.0993,29.4332,nyi,,,0,0,0,SD
amat1238,otom1299,sout3003,Amatlán Zapotec,False,language,vulnerable,16.2707,-96.4003,zpo,,,0,0,0,MX
amay1238,atla1278,eman1238,Amayo,False,dialect,safe,,,,,,0,0,0,
amba1263,atla1278,komo1265,Amba (Uganda),False,language,vulnerable,0.81206,30.0014,rwm,,,0,0,3,CD UG
amba1264,aust1307,kend1254,Ambawang,False,dialect,safe,,,,,,0,0,0,
amba1265,aust1307,ansu1238,Ambai,False,language,vulnerable,-1.88126,136.526,amk,,,0,0,3,ID
amba1266,aust1307,utup1238,Amba (Solomon Islands),False,language,safe,-11.2958,166.498,utp,,,0,0,0,SB
amba1267,aust1307,samb1319,Ambala Ayta,False,language,safe,14.8156,120.283,abc,,,0,0,0,PH
amba1268,nucl1709,bina1277,Ambasi,False,dialect,safe,,,,,,0,0,0,
amba1269,lowe1437,lowe1437,Ambakich,False,language,definitely endangered,-4.23181,144.285,aew,,,0,0,2,PG
amba1270,aust1307,nort3205,Ambae,False,family,safe,,,,,,0,2,5,
ambe1246,uncl1493,uncl1493,Ambermo,False,language,safe,,,,,,0,0,0,ID
ambe1247,atla1278,wide1239,Ambele,False,language,vulnerable,5.94043,9.62028,ael,,,0,0,0,CM
ambe1248,aust1307,west2817,Ambelau,False,language,safe,-3.85919,127.196,amv,,,0,0,0,ID
ambe1249,aust1307,raja1255,Ambel-Biga,False,family,safe,,,,,,0,2,2,
ambl1237,aust1307,sout3194,Amblong,False,language,definitely endangered,-15.5169,166.95,alm,,,0,0,0,VU
ambo1247,indo1319,vasa1239,Ambodi,False,dialect,safe,,,,,,0,0,0,
ambo1248,atla1278,lala1264,Ambo (Lala-Bisa),False,dialect,safe,,,,,,0,0,0,
ambo1249,atla1278,nort3192,Ambo,False,language,safe,7.07637,10.7798,amb,,,0,0,0,NG
ambo1250,aust1307,ambo1253,Ambonese Malay,False,language,safe,-3.71342,128.184,abs,,,0,0,1,ID
ambo1252,quec1387,yaru1256,Ambo-Pasco Quechua,False,language,vulnerable,-10.5138,-76.1135,qva,,,0,0,0,PE
ambo1253,aust1307,east2743,Ambonic Malay,False,family,safe,,,,,,0,2,1,
ambo1254,aust1307,sera1270,Ambonic,False,family,safe,,,,,,2,4,11,
ambr1239,nucl1708,yang1294,Ambrak,False,language,safe,-3.61,142.56,aag,,,0,0,0,PG
ambr1240,aust1307,cent2269,Ambrym,False,family,safe,,,,,,2,6,9,
ambu1244,aust1307,wand1267,Ambumi,False,dialect,safe,,,,,,0,0,0,
ambu1245,aust1307,keni1249,Ambual,False,dialect,safe,,,,,,0,0,0,
ambu1246,nduu1242,nucl1642,Ambulas-Hanga-Hundi,False,family,safe,,,,,,0,2,4,
ambu1247,nduu1242,ambu1246,Ambulas,False,language,vulnerable,-3.7801,143.059,abt,,,0,0,4,PG
amda1238,fura1235,fura1235,Amdang,False,language,definitely endangered,14.7528,20.8912,amj,,,0,0,0,TD
amdo1237,sino1245,tibe1276,Amdo Tibetan,False,language,safe,34.5177,100.485,adx,,,0,0,4,CN
amel1241,nucl1709,gumm1240,Amele,False,language,vulnerable,-5.29126,145.687,aey,,,0,0,3,PG
amem1235,west2434,waga1259,Ame-Manda,False,family,safe,,,,,,0,2,0,
amen1242,atla1278,wasa1244,Amenfi,False,dialect,safe,,,,,,0,0,0,
amen1243,cent2225,mamv1243,Amengi,False,dialect,safe,,,,,,0,0,0,
amer1248,sign1238,amer1258,American Sign Language,False,language,safe,33.8117,-81.6121,ase,,,0,0,0,BB BF BJ BO CA CD CF CI CN GA GH JM KE MG MR NG PH SG TD TG US ZW
amer1254,indo1319,stan1288,American Spanish,False,dialect,safe,,,,,,0,0,0,
amer1255,pidg1258,engl1287,American Indian Pidgin English,False,language,safe,,,,,,0,0,0,US
amer1256,book1242,book1242,Amerax,True,language,safe,,,aex,,,0,0,0,
amer1258,sign1238,asli1244,American Sign,False,family,safe,,,,,,0,2,0,
amfo1237,aust1307,uabm1237,Amfoan-Fatule'u-Amabi,False,dialect,safe,,,,,,0,0,0,
